Data,Produto,Cliente,Estado,Valor venda un.,Quantidade
2023-10-10T17:40:35Z,Cupim maturado,TRUE Random,Pará,22.54,17
2023-10-10T17:40:35Z,Paleta bovino,Fleet Random,Bahia,10.85,57
2023-10-11T17:40:35Z,Costela Bovina,Random Reason,Região Sul,33.66,40
2023-10-11T17:40:35Z,Lombo,Motion Random,Amapá,38.46,24
2023-10-11T17:40:35Z,Costela Bovina,Spiritual Beings,Rio Grande do Sul,33.06,74
2023-10-11T17:40:35Z,Chandanga,Random Refresh,Região Norte,25.21,3
2023-10-12T17:40:35Z,Alcatra,Lifestyle Random,Alagoas,27.03,65
2023-10-12T17:40:35Z,Pexinho bovino,Herb Random,Região Sul,17.36,52
2023-10-12T17:40:35Z,Filé mingnon,Random Refresh,Rio de Janeiro,21.38,12
2023-10-12T17:40:35Z,Chandanga,Motion Random,Tocantis,25.36,61
2023-10-12T17:40:35Z,Filé mingnon,XyloFurniture,Amazonas,20.84,48
2023-10-12T17:40:35Z,Lombo,Adventures,Santa Catarina,38.14,49
2023-10-12T17:40:35Z,Alcatra,Shady Bootz,Amapá,27.78,68
2023-10-12T17:40:35Z,Picanha,PrimeHouse,Minas Gerais,11.77,72
2023-10-12T17:40:35Z,Cupim maturado,Muno Random,Mato Grosso do Sul,21.60,66
2023-10-12T17:40:35Z,Capa do contra filé,Authority Random,Ceará,24.42,32
2023-10-12T17:40:35Z,Contra filé,Sense Random,Região Sul,30.35,1
2023-10-12T17:40:35Z,Costelinha,Sense Random,Goiás,42.89,93
2023-10-12T17:40:35Z,Capa do coxão mole,Fleet Random,Rio Grande do Sul,34.96,90
2023-10-12T17:40:35Z,Costela Bovina,Spray Shop,Paraná,33.72,28
2023-10-12T17:40:35Z,Capa do contra filé,Silence Center,Paraíba,24.93,71
2023-10-13T17:40:35Z,Picanha,Odds And Ends,Maranhão,11.95,1
2023-10-14T17:40:35Z,Peito bovino,Authority Random,Tocantis,50.59,72
2023-10-14T17:40:35Z,Paleta bovino,Random Riders,Região Nordeste,10.79,30
2023-10-14T17:40:35Z,Picanha,Absent-Minded,Bahia,11.24,26
2023-10-14T17:40:35Z,Peito bovino,Fleet Random,Região Nordeste,50.08,27
2023-10-14T17:40:35Z,Costela Bovina,DualLight,Bahia,32.94,93
2023-10-14T17:40:35Z,Contra filé,Muno Random,Ceará,30.49,92
2023-10-14T17:40:35Z,Picanha,Odds And Ends,Distrito Federal,11.00,96
2023-10-14T17:40:35Z,Contra filé,DualLight,Paraná,30.86,28
2023-10-14T17:40:35Z,Filé mingnon,FursKips,Rondônia,20.39,86
2023-10-14T17:40:35Z,Lagarto,Forel Library,Pará,28.90,82
2023-10-14T17:40:35Z,Capa do coxão mole,Eclipse Random,Região Norte,35.11,81
2023-10-14T17:40:35Z,Lagarto,Find Agenda,Mato Grosso,28.74,62
2023-10-16T17:40:35Z,Filé mingnon,Fleet Random,Santa Catarina,20.44,87
2023-10-16T17:40:35Z,Paleta bovino,Muno Random,Distrito Federal,11.05,3
2023-10-17T17:40:35Z,Peito bovino,X Marks The Spot,Região Sul,50.35,4
2023-10-17T17:40:35Z,Maminha,Absent-Minded,Região Norte,26.66,7
2023-10-17T17:40:35Z,Costela Bovina,Herb Random,Piauí,33.64,92
2023-10-17T17:40:35Z,Acém bovino,Et Cetera Systems,Ceará,6.60,4
2023-10-17T17:40:35Z,Pernil com osso,Radiate Random,Amapá,36.71,36
2023-10-17T17:40:35Z,Acém bovino,Essentials,Espírito Santo,6.42,12
2023-10-17T17:40:35Z,Paleta bovino,Resource Random,Ceará,10.56,62
2023-10-17T17:40:35Z,Alcatra,Forel Library,Santa Catarina,27.61,73
2023-10-17T17:40:35Z,Cupim maturado,Eclipse Random,Mato Grosso,20.99,51
2023-10-17T17:40:35Z,Costela Bovina,Random Repair,Bahia,33.10,72
2023-10-17T17:40:35Z,Pernil com osso,Sense Random,Bahia,36.18,33
2023-10-17T17:40:35Z,Lagarto,Handy Help,Amazonas,29.19,73
2023-10-17T17:40:35Z,Lombo,Airhead,Acre,37.36,31
2023-10-17T17:40:35Z,Filé mingnon,Pop-Culture,Região Nordeste,20.69,49
2023-10-17T17:40:35Z,Acém bovino,Random Riders,Região Sul,6.67,16
2023-10-17T17:40:35Z,Contra filé,Herb Random,Rio Grande do Norte,29.66,31
2023-10-18T17:40:35Z,Lombo,In A Pinch,Tocantis,37.18,51
2023-10-18T17:40:35Z,Contra filé,Random Reason,Rio de Janeiro,29.82,21
2023-10-18T17:40:35Z,Lombo,Adventures,Goiás,37.32,97
2023-10-18T17:40:35Z,Capa do contra filé,Authority Random,Tocantis,24.39,20
2023-10-18T17:40:35Z,Picanha,Limner Studio,Pará,11.45,25
2023-10-18T17:40:35Z,Maminha,Airhead,Ceará,26.44,63
2023-10-18T17:40:35Z,Maminha,Et Cetera Systems,Santa Catarina,26.27,76
2023-10-18T17:40:35Z,Maminha,CraftCreate,Alagoas,26.23,77
2023-10-18T17:40:35Z,Acém bovino,Missed Opps,Acre,6.62,9
2023-10-19T17:40:35Z,Contra filé,Random Riders,Amapá,30.24,24
2023-10-19T17:40:35Z,Lagarto,Fleet Random,Alagoas,28.95,11
2023-10-19T17:40:35Z,Capa do contra filé,Authority Random,Ceará,25.59,35
2023-10-20T17:40:35Z,Filé mingnon,Odds And Ends,Rio de Janeiro,20.24,19
2023-10-20T17:40:35Z,Lombo,Random Row,Rio de Janeiro,36.86,35
2023-10-20T17:40:35Z,Capa do coxão mole,Random Reason,Mato Grosso,35.61,13
2023-10-20T17:40:35Z,Cupim maturado,Light Random,Paraná,21.54,48
2023-10-20T17:40:35Z,Picanha,Et Cetera Systems,Espírito Santo,10.83,17
2023-10-20T17:40:35Z,Capa do contra filé,FirstVictory,Acre,25.16,15
2023-10-20T17:40:35Z,Filé mingnon,Et Cetera,Rio Grande do Sul,20.70,73
2023-10-20T17:40:35Z,Pernil com osso,Shady Bootz,Distrito Federal,36.57,90
2023-10-21T17:40:35Z,Cupim maturado,Vappa Shop,Bahia,21.65,52
2023-10-21T17:40:35Z,Chandanga,Cowboy Random,Goiás,25.88,27
2023-10-21T17:40:35Z,Contra filé,Resource Refresh,Amapá,29.61,49
2023-10-21T17:40:35Z,Lombo,Silence Center,Paraná,37.74,56
2023-10-21T17:40:35Z,Alcatra,PrimeHouse,Rio de Janeiro,27.60,1
2023-10-21T17:40:35Z,Filé mingnon,DualLight,Roraima,20.77,39
2023-10-23T17:40:35Z,Toucinho,Airhead,Mato Grosso do Sul,18.69,21
2023-10-23T17:40:35Z,Capa do coxão mole,Random Repair,Região Sudeste,35.02,45
2023-10-23T17:40:35Z,Cupim maturado,Authority Random,Ceará,21.54,48
2023-10-23T17:40:35Z,Picanha,Cowboy Random,Rondônia,11.38,93
2023-10-23T17:40:35Z,Filé mingnon,Fleet Random,Rio Grande do Sul,20.80,82
2023-10-23T17:40:35Z,Cupim maturado,Eclipse Random,Amapá,21.50,98
2023-10-23T17:40:35Z,Lombo,Adventures,Pará,37.08,80
2023-10-23T17:40:35Z,Lombo,Resource Random,Região Norte,36.90,49
2023-10-23T17:40:35Z,Peito bovino,Silence Center,Pará,50.44,87
2023-10-23T17:40:35Z,Paleta bovino,Et Cetera Systems,Região Norte,11.54,17
2023-10-23T17:40:35Z,Costelinha,Puzzles,Ceará,42.71,76
2023-10-23T17:40:35Z,Paleta bovino,Random Refresh,Bahia,11.46,84
2023-10-23T17:40:35Z,Lombo,Empty Particles,Rondônia,36.79,95
2023-10-23T17:40:35Z,Capa do coxão mole,FirstVictory,São Paulo,35.45,14
2023-10-24T17:40:35Z,Toucinho,Random Row,Paraíba,18.69,21
2023-10-24T17:40:35Z,Chandanga,Odd And Ends,Mato Grosso do Sul,26.38,37
2023-10-24T17:40:35Z,Pexinho bovino,Handy Help,Ceará,16.70,59
2023-10-24T17:40:35Z,Pexinho bovino,Destroy Random,Rio de Janeiro,16.90,33
2023-10-24T17:40:35Z,Capa do contra filé,Find Agenda,Pernambuco,25.12,57
2023-10-24T17:40:35Z,Cupim maturado,23Rd Century,Região Sudeste,20.04,8
2023-10-25T17:40:35Z,Lagarto,Missed Opps,Pará,29.60,56
2023-10-25T17:40:35Z,Acém bovino,CraftCreate,Roraima,5.69,90
2023-10-25T17:40:35Z,Contra filé,Random Refresh,Alagoas,29.19,34
2023-10-26T17:40:35Z,Lombo,Though Random,Piauí,37.32,94
2023-10-26T17:40:35Z,Contra filé,Eclipse Random,Piauí,29.41,60
2023-10-26T17:40:35Z,Chandanga,XyloFurniture,Região Nordeste,25.68,18
2023-10-26T17:40:35Z,Paleta bovino,Empty Particles,Mato Grosso,11.48,50
2023-10-26T17:40:35Z,Picanha,Handy Help,Pernambuco,10.37,25
2023-10-26T17:40:35Z,Chandanga,Nick Knacks,Maranhão,26.36,22
2023-10-26T17:40:35Z,Picanha,Sense Random,Mato Grosso do Sul,10.67,22
2023-10-26T17:40:35Z,Costela Bovina,Random Row,Paraíba,32.97,10
2023-10-26T17:40:35Z,Chandanga,Random Repair,Pernambuco,26.17,45
2023-10-26T17:40:35Z,Toucinho,DualLight,Alagoas,18.59,49
2023-10-26T17:40:35Z,Capa do contra filé,Lifestyle Random,Bahia,25.12,89
2023-10-26T17:40:35Z,Maminha,Cowboy Random,Bahia,25.74,97
2023-10-26T17:40:35Z,Costelinha,TRUE Random,Alagoas,42.59,13
2023-10-26T17:40:35Z,Cupim maturado,Though Random,Paraná,19.91,80
2023-10-26T17:40:35Z,Cupim maturado,Missed Opps,Tocantis,20.40,1
2023-10-26T17:40:35Z,Capa do coxão mole,Sporadic Systems,Região Sul,35.06,11
2023-10-27T17:40:35Z,Lagarto,XyloFurniture,Rio Grande do Sul,28.73,48
2023-10-27T17:40:35Z,Cupim maturado,Million Random,Pará,20.49,84
2023-10-27T17:40:35Z,Alcatra,Cellar Random,Rio Grande do Norte,27.73,46
2023-10-27T17:40:35Z,Filé mingnon,X Marks The Spot,Região Nordeste,20.06,82
2023-10-27T17:40:35Z,Alcatra,Shady Bootz,Região Sudeste,26.91,61
2023-10-27T17:40:35Z,Pexinho bovino,DualLight,Bahia,16.86,96
2023-10-27T17:40:35Z,Paleta bovino,Fleet Random,São Paulo,11.27,71
2023-10-27T17:40:35Z,Picanha,Missed Opps,Piauí,10.63,29
2023-10-27T17:40:35Z,Pexinho bovino,Absent-Minded,Região Norte,16.50,17
2023-10-27T17:40:35Z,Toucinho,Adventures,Rio Grande do Norte,18.62,47
2023-10-27T17:40:35Z,Acém bovino,23Rd Century,São Paulo,5.92,65
2023-10-27T17:40:35Z,Pexinho bovino,Spiritual Beings,Rio de Janeiro,16.58,42
2023-10-27T17:40:35Z,Costelinha,Shady Bootz,Amapá,42.34,24
2023-10-27T17:40:35Z,Picanha,Silence Center,Pará,10.52,4
2023-10-27T17:40:35Z,Lagarto,Destroy Random,Rio de Janeiro,29.15,67
2023-10-27T17:40:35Z,Maminha,Radiate Random,Rio Grande do Norte,25.46,77
2023-10-30T17:40:35Z,Filé mingnon,Million Random,Paraná,20.30,34
2023-10-30T17:40:35Z,Acém bovino,XyloFurniture,Bahia,6.21,41
2023-10-30T17:40:35Z,Paleta bovino,Silence Center,Paraíba,10.66,18
2023-10-30T17:40:35Z,Cupim maturado,Random Repair,Pará,20.17,84
2023-10-30T17:40:35Z,Chandanga,Muno Random,Amapá,25.70,76
2023-10-30T17:40:35Z,Picanha,Odd And Ends,Santa Catarina,10.78,3
2023-10-30T17:40:35Z,Lombo,Shady Bootz,Alagoas,37.40,66
2023-10-30T17:40:35Z,Lagarto,Cellar Random,Pará,27.72,91
2023-10-30T17:40:35Z,Acém bovino,Cowboy Random,Rio de Janeiro,6.36,40
2023-10-30T17:40:35Z,Alcatra,Odds And Ends,Ceará,27.55,6
2023-10-30T17:40:35Z,Acém bovino,Pop-Culture,Região Sul,5.71,29
2023-10-30T17:40:35Z,Pernil com osso,TRUE Random,Goiás,36.75,23
2023-10-30T17:40:35Z,Lombo,Spiritual Beings,Distrito Federal,37.13,16
2023-10-30T17:40:35Z,Maminha,Spray Shop,Tocantis,25.10,57
2023-10-30T17:40:35Z,Lombo,Destroy Random,Roraima,37.52,48
2023-10-31T17:40:35Z,Toucinho,Authority Random,Piauí,18.26,5
2023-10-31T17:40:35Z,Pernil com osso,Cowboy Random,Região Nordeste,37.43,29
2023-10-31T17:40:35Z,Costelinha,23Rd Century,Santa Catarina,42.47,27
2023-10-31T17:40:35Z,Maminha,Cellar Random,Alagoas,25.74,11
2023-10-31T17:40:35Z,Filé mingnon,XyloFurniture,Santa Catarina,19.53,56
2023-10-31T17:40:35Z,Pernil com osso,Silence Center,Rio Grande do Sul,36.93,89
2023-10-31T17:40:35Z,Cupim maturado,Essentials,Amazonas,20.52,18
2023-10-31T17:40:35Z,Lagarto,Vappa Shop,Maranhão,28.29,19
2023-10-31T17:40:35Z,Contra filé,Node Tech,Espírito Santo,29.47,86
2023-10-31T17:40:35Z,Maminha,Odd And Ends,Amapá,25.96,44
2023-10-31T17:40:35Z,Costela Bovina,Find Agenda,Minas Gerais,33.02,18
2023-10-31T17:40:35Z,Peito bovino,Silence Center,Região Sudeste,51.29,33
2023-10-31T17:40:35Z,Capa do coxão mole,Random Row,São Paulo,35.56,37
2023-10-31T17:40:35Z,Filé mingnon,Cellar Random,Santa Catarina,19.91,3
2023-10-31T17:40:35Z,Acém bovino,Resource Refresh,Paraíba,5.54,75
2023-10-31T17:40:35Z,Capa do contra filé,Adventures,Acre,24.76,99
2023-10-31T17:40:35Z,Picanha,Random Row,Rondônia,10.19,26
2023-10-31T17:40:35Z,Capa do coxão mole,X Marks The Spot,Espírito Santo,35.53,37
2023-10-31T17:40:35Z,Peito bovino,DualLight,Paraíba,50.52,46
2023-11-02T17:40:35Z,Lombo,TRUE Random,Mato Grosso do Sul,37.90,18
2023-11-02T17:40:35Z,Acém bovino,Random Reason,Santa Catarina,6.41,56
2023-11-02T17:40:35Z,Cupim maturado,23Rd Century,São Paulo,20.27,70
2023-11-02T17:40:35Z,Costela Bovina,Random Refresh,Amapá,32.98,96
2023-11-02T17:40:35Z,Toucinho,The Source,Ceará,18.68,22
2023-11-02T17:40:35Z,Peito bovino,Handy Help,Minas Gerais,49.79,98
2023-11-02T17:40:35Z,Cupim maturado,Pop-Culture,Rio Grande do Norte,19.91,6
2023-11-02T17:40:35Z,Paleta bovino,Nick Knacks,Região Sudeste,10.89,93
2023-11-02T17:40:35Z,Picanha,Silence Center,Santa Catarina,10.24,52
2023-11-02T17:40:35Z,Cupim maturado,Puzzles,Tocantis,19.98,69
2023-11-02T17:40:35Z,Contra filé,23Rd Century,Goiás,29.72,50
2023-11-02T17:40:35Z,Pernil com osso,DualLight,Acre,36.79,49
2023-11-02T17:40:35Z,Capa do contra filé,Sense Random,Pará,25.48,16
2023-11-02T17:40:35Z,Cupim maturado,Though Random,Bahia,20.26,22
2023-11-03T17:40:35Z,Lombo,Handy Help,Piauí,37.83,23
2023-11-03T17:40:35Z,Capa do coxão mole,Destroy Random,Região Nordeste,35.71,21
2023-11-03T17:40:35Z,Lagarto,Forel Library,Região Nordeste,27.89,65
2023-11-03T17:40:35Z,Peito bovino,Spray Shop,Paraná,50.07,41
2023-11-04T17:40:35Z,Costelinha,X Marks The Spot,Rio de Janeiro,42.51,43
2023-11-04T17:40:35Z,Alcatra,DualLight,Rio de Janeiro,27.20,99
2023-11-06T17:40:35Z,Capa do contra filé,Find Agenda,Paraná,25.50,1
2023-11-06T17:40:35Z,Capa do contra filé,Destroy Random,Pernambuco,24.76,66
2023-11-06T17:40:35Z,Pexinho bovino,Motion Random,Pernambuco,17.08,30
2023-11-06T17:40:35Z,Chandanga,CraftCreate,Espírito Santo,25.18,61
2023-11-06T17:40:35Z,Pernil com osso,Forel Library,Minas Gerais,37.51,93
2023-11-06T17:40:35Z,Acém bovino,Life Paths,Goiás,5.83,56
2023-11-06T17:40:35Z,Chandanga,Fleet Random,Sergipe,25.61,72
2023-11-06T17:40:35Z,Capa do coxão mole,Though Random,Rondônia,35.74,70
2023-11-06T17:40:35Z,Alcatra,Limner Studio,Paraná,28.19,52
2023-11-06T17:40:35Z,Lombo,Random Repair,Rio de Janeiro,38.05,18
2023-11-06T17:40:35Z,Alcatra,Odd And Ends,Maranhão,27.99,92
2023-11-06T17:40:35Z,Paleta bovino,Forel Library,Alagoas,10.10,35
2023-11-06T17:40:35Z,Costelinha,In A Pinch,Goiás,42.06,79
2023-11-06T17:40:35Z,Acém bovino,Cellar Random,Rio Grande do Sul,5.22,48
2023-11-06T17:40:35Z,Capa do contra filé,Et Cetera,Amapá,25.42,50
2023-11-07T17:40:35Z,Costelinha,The Source,Pará,42.51,82
2023-11-07T17:40:35Z,Peito bovino,Resource Random,São Paulo,49.97,27
2023-11-07T17:40:35Z,Lombo,Odds And Ends,Paraíba,37.80,11
2023-11-07T17:40:35Z,Peito bovino,Nick Knacks,Roraima,50.29,23
2023-11-07T17:40:35Z,Cupim maturado,The Source,Paraná,20.81,86
2023-11-07T17:40:35Z,Capa do coxão mole,Light Random,Rio Grande do Sul,35.15,88
2023-11-07T17:40:35Z,Pexinho bovino,Spiritual Beings,Amazonas,16.62,71
2023-11-07T17:40:35Z,Picanha,Odds And Ends,Minas Gerais,9.81,20
2023-11-07T17:40:35Z,Capa do coxão mole,XyloFurniture,Paraná,34.91,93
2023-11-07T17:40:35Z,Paleta bovino,FirstVictory,Ceará,10.50,14
2023-11-08T17:40:35Z,Capa do contra filé,Million Random,Rondônia,25.37,88
2023-11-08T17:40:35Z,Toucinho,FursKips,Região Norte,18.28,22
2023-11-08T17:40:35Z,Cupim maturado,Random Refresh,Paraíba,20.81,53
2023-11-08T17:40:35Z,Pernil com osso,Cowboy Random,Maranhão,37.68,14
2023-11-08T17:40:35Z,Capa do coxão mole,Odds And Ends,Santa Catarina,35.78,90
2023-11-09T17:40:35Z,Toucinho,Radiate Random,Amapá,18.01,24
2023-11-09T17:40:35Z,Pexinho bovino,Cowboy Random,Região Norte,16.81,35
2023-11-09T17:40:35Z,Contra filé,Handy Help,Rio de Janeiro,29.27,24
2023-11-09T17:40:35Z,Peito bovino,Resource Refresh,Rio de Janeiro,50.61,87
2023-11-09T17:40:35Z,Costelinha,Limner Studio,Pará,42.45,93
2023-11-10T17:40:35Z,Paleta bovino,Muno Random,Paraíba,9.79,99
2023-11-11T17:40:35Z,Peito bovino,Spiritual Beings,Região Sudeste,50.90,37
2023-11-11T17:40:35Z,Cupim maturado,The Source,Rio de Janeiro,20.78,30
2023-11-11T17:40:35Z,Acém bovino,Random Reason,Tocantis,5.34,25
2023-11-11T17:40:35Z,Contra filé,Et Cetera,Tocantis,29.43,27
2023-11-11T17:40:35Z,Capa do coxão mole,23Rd Century,Distrito Federal,35.52,52
2023-11-11T17:40:35Z,Pexinho bovino,Fleet Random,São Paulo,16.95,47
2023-11-13T17:40:35Z,Picanha,Essentials,Região Sul,10.52,83
2023-11-13T17:40:35Z,Peito bovino,Essentials,Amazonas,50.53,67
2023-11-13T17:40:35Z,Capa do coxão mole,Missed Opps,Acre,35.50,12
2023-11-13T17:40:35Z,Contra filé,Herb Random,Minas Gerais,29.36,14
2023-11-13T17:40:35Z,Lagarto,The Source,Região Sudeste,27.90,19
2023-11-14T17:40:35Z,Pexinho bovino,In A Pinch,Amazonas,16.85,43
2023-11-14T17:40:35Z,Toucinho,Radiate Random,Alagoas,18.74,14
2023-11-14T17:40:35Z,Contra filé,Eclipse Random,Paraíba,30.15,16
2023-11-14T17:40:35Z,Chandanga,Find Agenda,Sergipe,25.30,31
2023-11-14T17:40:35Z,Contra filé,Eclipse Random,Maranhão,29.42,99
2023-11-14T17:40:35Z,Paleta bovino,TRUE Random,Região Nordeste,9.65,80
2023-11-14T17:40:35Z,Costela Bovina,Empty Particles,Rondônia,33.79,17
2023-11-14T17:40:35Z,Capa do contra filé,Sense Random,Região Norte,24.78,20
2023-11-14T17:40:35Z,Chandanga,X Marks The Spot,Santa Catarina,25.60,63
2023-11-14T17:40:35Z,Pernil com osso,Random Riders,Região Sudeste,37.12,56
2023-11-14T17:40:35Z,Filé mingnon,Forel Library,Rio Grande do Norte,20.75,80
2023-11-14T17:40:35Z,Toucinho,Fleet Random,Região Nordeste,18.93,27
2023-11-14T17:40:35Z,Paleta bovino,Essentials,Rio Grande do Sul,10.07,8
2023-11-14T17:40:35Z,Toucinho,Cowboy Random,Amazonas,18.47,68
2023-11-15T17:40:35Z,Maminha,In A Pinch,Região Sudeste,25.65,85
2023-11-15T17:40:35Z,Capa do contra filé,Muno Random,Pernambuco,25.25,97
2023-11-15T17:40:35Z,Picanha,Motion Random,Paraná,9.65,49
2023-11-15T17:40:35Z,Cupim maturado,Eclipse Random,Ceará,20.60,11
2023-11-15T17:40:35Z,Costela Bovina,XyloFurniture,Região Nordeste,33.93,25
2023-11-16T17:40:35Z,Alcatra,TRUE Random,Distrito Federal,27.74,10
2023-11-16T17:40:35Z,Filé mingnon,TRUE Random,Acre,20.10,50
2023-11-17T17:40:35Z,Toucinho,Life Paths,Pará,18.46,83
2023-11-17T17:40:35Z,Chandanga,Spray Shop,São Paulo,25.84,91
2023-11-17T17:40:35Z,Chandanga,Spiritual Beings,Amapá,25.13,86
2023-11-17T17:40:35Z,Alcatra,Random Repair,Distrito Federal,27.93,72
2023-11-18T17:40:35Z,Lagarto,Motion Random,Rio Grande do Norte,28.13,22
2023-11-18T17:40:35Z,Chandanga,In A Pinch,Maranhão,25.07,59
2023-11-20T17:40:35Z,Toucinho,Random Row,Alagoas,18.66,38
2023-11-20T17:40:35Z,Filé mingnon,Knick Knacks,Roraima,20.08,46
2023-11-20T17:40:35Z,Lagarto,Nick Knacks,Rio Grande do Sul,28.21,12
2023-11-20T17:40:35Z,Cupim maturado,23Rd Century,Região Nordeste,20.73,84
2023-11-20T17:40:35Z,Pexinho bovino,Random Row,Santa Catarina,16.95,30
2023-11-21T17:40:35Z,Maminha,PrimeHouse,Amazonas,25.74,7
2023-11-21T17:40:35Z,Acém bovino,Fleet Random,São Paulo,5.51,13
2023-11-21T17:40:35Z,Lagarto,Silence Center,Região Sudeste,27.81,29
2023-11-21T17:40:35Z,Contra filé,The Source,Santa Catarina,29.29,38
2023-11-21T17:40:35Z,Lagarto,Pop-Culture,Mato Grosso,28.52,79
2023-11-21T17:40:35Z,Capa do contra filé,Knick Knacks,Mato Grosso do Sul,25.52,95
2023-11-21T17:40:35Z,Costela Bovina,FursKips,Paraná,33.80,75
2023-11-21T17:40:35Z,Pexinho bovino,X Marks The Spot,Piauí,17.30,68
2023-11-21T17:40:35Z,Pexinho bovino,Resource Refresh,Acre,16.44,80
2023-11-22T17:40:35Z,Maminha,Essentials,Paraíba,25.75,72
2023-11-22T17:40:35Z,Filé mingnon,Knick Knacks,Amapá,20.18,43
2023-11-22T17:40:35Z,Paleta bovino,Odds And Ends,Paraíba,10.35,59
2023-11-22T17:40:35Z,Costelinha,X Marks The Spot,Paraná,42.07,16
2023-11-22T17:40:35Z,Pexinho bovino,Radiate Random,Mato Grosso,17.29,29
2023-11-22T17:40:35Z,Pernil com osso,Herb Random,Pernambuco,37.33,52
2023-11-22T17:40:35Z,Contra filé,X Marks The Spot,Rio Grande do Sul,29.96,64
2023-11-22T17:40:35Z,Capa do coxão mole,Random Row,Rondônia,34.97,44
2023-11-22T17:40:35Z,Picanha,FirstVictory,Rondônia,10.46,82
2023-11-22T17:40:35Z,Peito bovino,FirstVictory,Distrito Federal,50.49,56
2023-11-22T17:40:35Z,Acém bovino,Fleet Random,Rio Grande do Norte,5.20,52
2023-11-22T17:40:35Z,Costela Bovina,Sense Random,Espírito Santo,33.92,46
2023-11-22T17:40:35Z,Contra filé,X Marks The Spot,Amazonas,29.51,63
2023-11-23T17:40:35Z,Capa do contra filé,Pop-Culture,Pará,25.30,57
2023-11-23T17:40:35Z,Maminha,Eclipse Random,Rio de Janeiro,25.38,67
2023-11-24T17:40:35Z,Acém bovino,TRUE Random,Distrito Federal,4.56,35
2023-11-24T17:40:35Z,Toucinho,Light Random,Alagoas,18.77,98
2023-11-24T17:40:35Z,Costela Bovina,FursKips,Paraíba,33.28,45
2023-11-24T17:40:35Z,Cupim maturado,Million Random,Tocantis,21.20,76
2023-11-24T17:40:35Z,Lagarto,Though Random,Paraná,28.19,17
2023-11-24T17:40:35Z,Lagarto,Knick Knacks,Alagoas,27.91,25
2023-11-24T17:40:35Z,Lagarto,FirstVictory,Sergipe,28.41,90
2023-11-24T17:40:35Z,Maminha,Vappa Shop,Paraná,24.88,64
2023-11-24T17:40:35Z,Contra filé,Pop-Culture,São Paulo,29.53,12
2023-11-24T17:40:35Z,Lagarto,Vappa Shop,Amazonas,28.51,79
2023-11-25T17:40:35Z,Maminha,Eclipse Random,Região Sudeste,24.96,41
2023-11-25T17:40:35Z,Filé mingnon,PrimeHouse,Tocantis,20.07,4
2023-11-25T17:40:35Z,Lagarto,Muno Random,Rondônia,28.12,47
2023-11-25T17:40:35Z,Capa do coxão mole,Spray Shop,Região Nordeste,35.44,20
2023-11-25T17:40:35Z,Contra filé,Motion Random,Pará,29.71,52
2023-11-25T17:40:35Z,Filé mingnon,Random Riders,Rondônia,20.43,73
2023-11-25T17:40:35Z,Toucinho,X Marks The Spot,Alagoas,18.84,36
2023-11-25T17:40:35Z,Cupim maturado,Odd And Ends,Ceará,20.90,99
2023-11-25T17:40:35Z,Costela Bovina,Fleet Random,São Paulo,34.63,56
2023-11-25T17:40:35Z,Costela Bovina,Essentials,Ceará,34.74,53
2023-11-25T17:40:35Z,Cupim maturado,Et Cetera Systems,Rondônia,20.87,33
2023-11-25T17:40:35Z,Toucinho,XyloFurniture,Piauí,18.94,53
2023-11-25T17:40:35Z,Cupim maturado,Forel Library,Rio de Janeiro,21.36,80
2023-11-25T17:40:35Z,Alcatra,Et Cetera,Rio de Janeiro,28.64,5
2023-11-25T17:40:35Z,Lombo,Absent-Minded,Espírito Santo,37.25,79
2023-11-25T17:40:35Z,Costela Bovina,Knick Knacks,Maranhão,35.00,44
2023-11-25T17:40:35Z,Toucinho,Random Row,Amapá,19.52,26
2023-11-25T17:40:35Z,Capa do coxão mole,Odd And Ends,Acre,35.30,81
2023-11-25T17:40:35Z,Pexinho bovino,Odds And Ends,Maranhão,16.54,26
2023-11-27T17:40:35Z,Capa do coxão mole,Forel Library,São Paulo,34.99,49
2023-11-27T17:40:35Z,Pexinho bovino,Random Repair,Rio de Janeiro,16.75,40
2023-11-27T17:40:35Z,Lagarto,Fleet Random,Ceará,28.17,91
2023-11-27T17:40:35Z,Pernil com osso,Knick Knacks,Roraima,36.46,54
2023-11-27T17:40:35Z,Cupim maturado,Sporadic Systems,Região Sudeste,20.86,47
2023-11-27T17:40:35Z,Filé mingnon,Nick Knacks,Pará,20.21,40
2023-11-27T17:40:35Z,Costela Bovina,Muno Random,Pará,34.22,53
2023-11-27T17:40:35Z,Contra filé,In A Pinch,Alagoas,29.01,33
2023-11-27T17:40:35Z,Lombo,Essentials,Rio de Janeiro,37.30,48
2023-11-27T17:40:35Z,Paleta bovino,Spray Shop,Pará,9.80,30
2023-11-27T17:40:35Z,Costela Bovina,Cellar Random,Amazonas,34.20,9
2023-11-28T17:40:35Z,Lombo,Motion Random,Região Nordeste,37.41,81
2023-11-28T17:40:35Z,Paleta bovino,Random Repair,Maranhão,10.49,82
2023-11-28T17:40:35Z,Alcatra,Resource Random,Roraima,28.14,16
2023-11-28T17:40:35Z,Acém bovino,XyloFurniture,Região Nordeste,4.23,61
2023-11-28T17:40:35Z,Picanha,23Rd Century,Paraíba,10.61,10
2023-11-28T17:40:35Z,Lagarto,Cellar Random,Região Sudeste,28.12,25
